8.607284963672110489e-01	8.709005551264195066e-01	1.733929646006440617e+00	9.019419324309079222e-01	1.721973424164569000e+00	8.652960234799188521e-01	1.648757090659991320e+00	9.466998209110973894e-01	8.750000000000000000e-01	9.543564535412361050e-01	0.000000000000000000e+00	8.232233047033631346e-01	1.708333333333333481e+00	1.719165750179307395e+00	9.527544408738466419e-01	9.019419324309079222e-01	1.712030535270599341e+00	8.881966011250105320e-01	8.232233047033631346e-01	1.784918692009320740e+00	1.757148869802242164e+00	1.787867965644035717e+00	1.719165750179307395e+00	1.715659103614824321e+00	8.750000000000000000e-01	1.625000000000000000e+00	9.246221638555590649e-01	8.881966011250105320e-01	8.750000000000000000e-01	1.640649118868307887e+00	9.440983005625052105e-01	1.646446609406726269e+00	1.573223304703363024e+00	9.331846895218939286e-01	8.585786437626905521e-01	1.711421447499948734e+00	1.771197842338785300e+00	1.879548578125715075e+00	1.690640783230885624e+00	1.685690721453144025e+00	1.664589803375031707e+00	9.166666666666666297e-01	1.744699206922620149e+00	1.644501139690758063e+00	1.660588745030457281e+00	8.232233047033631346e-01
8.686935671402774561e-01	8.402475873943265894e-01	9.440983005625052105e-01	8.959937132077695487e-01	1.689383259611369592e+00	8.412498412497618760e-01	9.543564535412362160e-01	8.492443277111182409e-01	9.116116523516815118e-01	9.354502775632097533e-01	8.232233047033631346e-01	0.000000000000000000e+00	9.410744349011210819e-01	9.331846895218939286e-01	7.327387580875757145e-01	8.959937132077695487e-01	9.071523309114740696e-01	9.209430584957905008e-01	1.525658350974743005e+00	1.701908818377390276e+00	1.688195217768838408e+00	1.661611652351681512e+00	9.331846895218939286e-01	8.933996418221947788e-01	1.618279319241602066e+00	1.742417478527522379e+00	8.400994627332921683e-01	8.418861169915810017e-01	8.674174785275223787e-01	8.174258141649446419e-01	8.418861169915810017e-01	8.232233047033631346e-01	9.375000000000000000e-01	8.110177634953863457e-01	7.750000000000000222e-01	1.626898746377681615e+00	1.721930682857911510e+00	1.678184285528577568e+00	8.674174785275223787e-01	9.410744349011210819e-01	9.116116523516815118e-01	7.053721745056051873e-01	9.527544408738466419e-01	8.556624327025935672e-01	1.577010101267766640e+00	1.599108137131363572e+00
9.381015539409827131e-01	8.709005551264195066e-01	1.837609725162457242e+00	9.346279549539386888e-01	9.235280887098127334e-01	1.709283586862113902e+00	9.139337034176129304e-01	1.705755990357465501e+00	1.806350832689629371e+00	8.782838761099630576e-01	1.708333333333333481e+00	9.410744349011210819e-01	0.000000000000000000e+00	1.718753688827906245e+00	8.740118423302576378e-01	9.346279549539386888e-01	9.562311890467591891e-01	1.780065123192348109e+00	1.479779942740059528e+00	1.854563878051395109e+00	1.829468302011520109e+00	1.890577972616897862e+00	1.727684430162053086e+00	1.703070977640800621e+00	8.333333333333333703e-01	8.333333333333333703e-01	1.754125713502191042e+00	1.609726535583354323e+00	9.166666666666666297e-01	1.699574683967186584e+00	1.620465565911702654e+00	1.666666666666666519e+00	8.821488698022420527e-01	1.594874331389477762e+00	1.713655097182803067e+00	1.739889971370029764e+00	1.803883864861815844e+00	1.780086797186276382e+00	9.166666666666666297e-01	8.888888888888888395e-01	1.722222222222222321e+00	1.646446609406726269e+00	1.777385229445650916e+00	1.737811302504835620e+00	1.766666666666666607e+00	1.632148869802242164e+00
1.751863496191317759e+00	9.024099927051466574e-01	1.618097135275978538e+00	9.258750683338898835e-01	1.745585097634384297e+00	9.321155766697869494e-01	8.048199854102934259e-01	9.194177035974619994e-01	1.775067449616801962e+00	1.822639579175739488e+00	1.719165750179307395e+00	9.331846895218939286e-01	1.718753688827906245e+00	0.000000000000000000e+00	8.571428571428572063e-01	1.743263347123593876e+00	9.503708333014534437e-01	1.772627431670005471e+00	1.514741383037458755e+00	1.789875800426782737e+00	9.109129193625251641e-01	1.812817345419656778e+00	8.571428571428572063e-01	1.629221704223581257e+00	1.607362351304317816e+00	1.780508881747693284e+00	1.628709190315324129e+00	8.309691490542967518e-01	9.055088817476931728e-01	9.024099927051466574e-01	8.309691490542967518e-01	8.110177634953863457e-01	1.634241068198749591e+00	8.989847455447789182e-01	1.678208627935251052e+00	1.728732186451056307e+00	1.718753688827906245e+00	8.908910548820038189e-01	9.055088817476931728e-01	1.681897950554310794e+00	1.607362351304317816e+00	1.458291152804331858e+00	1.677387142539174203e+00	1.648394963219241394e+00	1.701540429511429142e+00	1.672855266045877753e+00
8.947206390484605532e-01	8.536149890577200416e-01	1.618097135275978538e+00	9.258750683338898835e-01	9.566445015237939886e-01	9.321155766697869494e-01	9.024099927051466574e-01	8.388354071949239987e-01	1.644350410439257226e+00	9.654967220328822819e-01	9.527544408738466419e-01	7.327387580875757145e-01	8.740118423302576378e-01	8.571428571428572063e-01	0.000000000000000000e+00	8.888126025008348252e-01	9.503708333014534437e-01	9.154845745271483759e-01	1.514741383037458755e+00	1.688860545971561766e+00	9.554564596812625821e-01	1.655508881747693284e+00	8.571428571428572063e-01	8.290591353105430938e-01	1.607362351304317816e+00	1.707345175663590897e+00	1.544193764842472394e+00	8.309691490542967518e-01	8.582633226215398148e-01	8.536149890577200416e-01	7.464537235814450167e-01	8.110177634953863457e-01	9.331846895218939286e-01	7.979694910895578364e-01	8.396432548525454287e-01	1.728732186451056307e+00	1.708882410452083001e+00	9.454455274410018539e-01	9.055088817476931728e-01	9.370059211651288189e-01	9.055088817476931728e-01	8.740118423302576378e-01	9.494923727723895146e-01	9.228483250189540854e-01	1.641653356120312157e+00	8.663693790437878572e-01
9.271642959270770534e-01	8.734075791145416989e-01	1.763846654568931305e+00	9.615384615384615641e-01	1.781569953272122531e+00	8.591060092647305746e-01	9.493630316458167018e-01	9.163757989992908914e-01	9.509709662154539611e-01	1.793523425686335271e+00	9.019419324309079222e-01	8.959937132077695487e-01	9.346279549539386888e-01	1.743263347123593876e+00	8.888126025008348252e-01	0.000000000000000000e+00	9.484973797375395588e-01	1.772331313883128479e+00	1.548388541837634191e+00	1.786062571209812155e+00	1.816772633598000564e+00	1.651941932430907922e+00	1.653816367882907645e+00	8.817375208021834831e-01	9.019419324309079222e-01	9.019419324309079222e-01	1.710034239330324501e+00	9.122941980692971242e-01	9.019419324309079222e-01	1.713419527372714191e+00	9.122941980692971242e-01	1.651941932430907922e+00	9.306624754718463288e-01	8.951715163278082255e-01	8.613249509436926576e-01	1.725165237134270946e+00	8.692559099078772666e-01	1.828600402855880436e+00	9.019419324309079222e-01	8.692559099078772666e-01	9.019419324309079222e-01	8.692559099078772666e-01	9.475857581639041127e-01	9.199359230974564205e-01	9.607767729723631911e-01	1.680662475471846218e+00
9.756170075452914592e-01	9.321936496379189530e-01	1.794725033877431208e+00	9.484973797375395588e-01	9.698762383435610701e-01	9.764166684681711006e-01	9.660968248189595320e-01	9.160161233566218586e-01	1.712030535270599341e+00	1.742184276052816339e+00	1.712030535270599341e+00	9.071523309114740696e-01	9.562311890467591891e-01	9.503708333014534437e-01	9.503708333014534437e-01	9.484973797375395588e-01	0.000000000000000000e+00	8.238339341455889198e-01	1.566328190080221283e+00	9.463943732581102664e-01	9.690507769704913565e-01	9.343467835701386726e-01	1.713525105151356032e+00	9.604096208767551879e-01	1.658949158347080344e+00	1.745795711426851637e+00	1.688993961652940357e+00	8.825559560970592798e-01	1.745795711426851637e+00	9.321936496379189530e-01	9.706389890242648200e-01	1.658949158347080344e+00	1.749619463802863706e+00	8.947206390484605532e-01	9.071523309114740696e-01	1.779794784046857092e+00	9.562311890467591891e-01	1.841261888183457263e+00	1.761090018092248410e+00	9.124623780935182671e-01	8.686935671402774561e-01	9.562311890467591891e-01	1.751863496191317759e+00	9.463943732581102664e-01	9.212161402841664293e-01	1.749619463802863706e+00
9.169545201462599993e-01	9.422649730810374047e-01	1.674467509658233100e+00	1.670820171722176894e+00	1.793710172489149990e+00	9.196780671097500859e-01	1.673457471263854357e+00	9.046537410754408315e-01	8.881966011250105320e-01	9.183503419072274188e-01	8.881966011250105320e-01	9.209430584957905008e-01	1.780065123192348109e+00	1.772627431670005471e+00	9.154845745271483759e-01	1.772331313883128479e+00	8.238339341455889198e-01	0.000000000000000000e+00	1.711419905828373667e+00	1.770228307403699297e+00	1.770345470927252585e+00	1.758180717715727592e+00	1.772627431670005471e+00	1.744543709837691470e+00	1.763196601125010421e+00	1.877715250644247158e+00	8.651600275073515478e-01	1.641431417199681997e+00	1.763196601125010421e+00	1.738368872660735143e+00	1.661938298108593504e+00	1.726502338022534833e+00	1.848669264049042305e+00	8.804771390665606656e-01	9.367544467966324451e-01	1.651959311151740994e+00	1.780065123192348109e+00	1.860930101968150119e+00	1.746846518110348523e+00	1.736296312239107298e+00	1.692527501285866265e+00	1.626315233001395688e+00	1.737619996209417872e+00	1.662259248830568303e+00	1.738764548064399174e+00	1.711419905828373667e+00
1.683951801070574295e+00	9.087129070824723209e-01	2.275695661170580308e+00	1.596066432052459128e+00	1.879095463194517812e+00	1.603450301092911978e+00	1.568302180145236813e+00	1.588425975058602724e+00	1.698223304703363024e+00	1.777579758244599351e+00	8.232233047033631346e-01	1.525658350974743005e+00	1.479779942740059528e+00	1.514741383037458755e+00	1.514741383037458755e+00	1.548388541837634191e+00	1.566328190080221283e+00	1.711419905828373667e+00	0.000000000000000000e+00	2.335617566998287042e+00	2.425654302399983919e+00	2.210165436233182845e+00	1.514741383037458755e+00	1.548932261490513440e+00	6.464466094067262691e-01	1.396446609406726269e+00	1.747845468558922200e+00	6.837722339831620033e-01	1.521446609406726269e+00	1.875379573749138995e+00	1.483772233983162048e+00	1.460165436233183067e+00	1.469669914110089515e+00	1.444726512116283335e+00	1.557281127576426893e+00	2.395192139811535448e+00	1.865679758791278786e+00	2.367607841494123733e+00	1.571968835108172424e+00	1.479779942740059528e+00	1.460165436233183067e+00	1.534701035483176046e+00	1.839706351148236774e+00	1.501198048148106645e+00	1.805433351183607815e+00	1.646446609406726269e+00
9.241901956421096909e-01	1.614864831145061963e+00	1.857918555802852145e+00	9.199359230974564205e-01	1.739967414831117498e+00	1.683209297701905971e+00	1.666751081326539818e+00	9.129611720221511018e-01	1.824075744403897748e+00	1.842096051234577203e+00	1.784918692009320740e+00	1.701908818377390276e+00	1.854563878051395109e+00	1.789875800426782737e+00	1.688860545971561766e+00	1.786062571209812155e+00	9.463943732581102664e-01	1.770228307403699297e+00	2.335617566998287042e+00	0.000000000000000000e+00	1.873710906745353899e+00	1.806360813844345881e+00	1.771686059765236188e+00	1.810308758479465929e+00	2.428238535265146325e+00	2.535239863529361592e+00	1.784396302715506089e+00	1.651845333015125039e+00	1.821877855528364343e+00	8.945907446610540381e-01	1.721385663904166474e+00	1.757260433925791787e+00	1.712016558825998569e+00	8.908910548820038189e-01	1.671752096359940154e+00	2.571195586359895646e+00	1.789191833005333798e+00	1.820055145411060948e+00	1.757260433925791787e+00	1.801803974244529094e+00	1.757260433925791787e+00	1.801803974244529094e+00	1.748033912024860914e+00	1.672673164646011568e+00	1.783986558117033994e+00	1.712016558825998569e+00
1.789301200713716122e+00	1.739141938054981740e+00	1.826368441514161667e+00	9.537749836478975896e-01	1.773806475381558556e+00	9.576666243332698780e-01	9.391419380549815843e-01	1.727914750013024747e+00	8.821488698022420527e-01	1.836505323343478047e+00	1.757148869802242164e+00	1.688195217768838408e+00	1.829468302011520109e+00	9.109129193625251641e-01	9.554564596812625821e-01	1.816772633598000564e+00	9.690507769704913565e-01	1.770345470927252585e+00	2.425654302399983919e+00	1.873710906745353899e+00	0.000000000000000000e+00	1.903397560540629918e+00	1.768055776505382370e+00	1.784515594991805676e+00	2.518275270666842758e+00	2.611394655639828422e+00	1.745035413591554452e+00	1.741882068416821916e+00	1.813719782302802397e+00	1.774090291573639178e+00	9.472953723305269635e-01	1.721930682857911510e+00	1.815099934591590358e+00	1.732122270252275165e+00	1.754869649188663505e+00	1.811438191683587329e+00	1.819526214587563473e+00	9.319586182560228860e-01	1.802859547920896865e+00	1.778061322306494940e+00	1.835491973455537495e+00	1.574617376080562181e+00	1.796532258139609706e+00	1.856008279412999284e+00	9.528595479208967767e-01	1.789181489322107854e+00
1.735038125329215530e+00	1.728255077053240774e+00	1.884567962331349378e+00	1.767963340321131227e+00	1.896845037655192634e+00	1.663647767501949648e+00	1.783303265309558849e+00	8.933996418221947788e-01	1.840099462733292057e+00	1.854474694614118624e+00	1.787867965644035717e+00	1.661611652351681512e+00	1.890577972616897862e+00	1.812817345419656778e+00	1.655508881747693284e+00	1.651941932430907922e+00	9.343467835701386726e-01	1.758180717715727592e+00	2.210165436233182845e+00	1.806360813844345881e+00	1.903397560540629918e+00	0.000000000000000000e+00	1.812817345419656778e+00	1.599244327711118130e+00	2.302786404500042128e+00	2.416666666666666963e+00	1.764834772515549766e+00	1.526393202250021064e+00	1.787867965644035717e+00	1.783303265309558849e+00	1.638196601125010421e+00	1.786799283644389558e+00	1.879289321881345121e+00	1.608498200673099898e+00	9.292893218813452760e-01	2.551634056159939323e+00	1.890577972616897862e+00	2.573646878688220063e+00	1.786799283644389558e+00	1.583333333333333481e+00	7.500000000000000000e-01	1.583333333333333481e+00	1.836419353592375847e+00	1.545875854768068436e+00	1.731299423149112116e+00	2.480082718116591423e+00
1.735527783803363366e+00	9.512049963525733842e-01	7.609542781331213313e-01	8.517501366677797670e-01	1.671781628401440845e+00	9.321155766697869494e-01	9.024099927051466574e-01	9.194177035974619994e-01	1.790678508996924378e+00	1.765374217036622451e+00	1.719165750179307395e+00	9.331846895218939286e-01	1.727684430162053086e+00	8.571428571428572063e-01	8.571428571428572063e-01	1.653816367882907645e+00	1.713525105151356032e+00	1.772627431670005471e+00	1.514741383037458755e+00	1.771686059765236188e+00	1.768055776505382370e+00	1.812817345419656778e+00	0.000000000000000000e+00	7.720788470807240511e-01	1.607362351304317816e+00	1.780508881747693284e+00	1.570261760284002772e+00	8.309691490542967518e-01	9.055088817476931728e-01	1.681918318621805852e+00	9.154845745271483759e-01	8.110177634953863457e-01	1.634241068198749591e+00	8.989847455447789182e-01	8.930955032350302858e-01	1.634241068198749591e+00	1.721006046575657145e+00	1.748033912024860914e+00	8.110177634953863457e-01	1.681897950554310794e+00	1.607362351304317816e+00	8.740118423302576378e-01	1.676438852660269596e+00	1.525895865122058659e+00	9.244071053981545161e-01	1.713075087611472425e+00
1.723779774359003536e+00	9.221501055838476901e-01	1.533033125213845382e+00	9.408687604010916861e-01	1.760900252134752542e+00	1.704194423750510889e+00	9.221501055838476901e-01	1.634516262448367119e+00	1.715659103614824321e+00	1.794555857343425487e+00	1.715659103614824321e+00	8.933996418221947788e-01	1.703070977640800621e+00	1.629221704223581257e+00	8.290591353105430938e-01	8.817375208021834831e-01	9.604096208767551879e-01	1.744543709837691470e+00	1.548932261490513440e+00	1.810308758479465929e+00	1.784515594991805676e+00	1.599244327711118130e+00	7.720788470807240511e-01	0.000000000000000000e+00	1.641553229757372723e+00	1.783679453233091294e+00	1.662900068768379036e+00	8.651600275073515478e-01	1.632325770281490840e+00	1.648407762702388535e+00	8.651600275073515478e-01	1.583096610576110397e+00	1.609479450743928064e+00	9.194177035974619994e-01	9.147197134577558231e-01	2.406319915279473420e+00	1.750993430710060750e+00	1.774504662751545059e+00	1.583096610576110397e+00	1.682577661044451389e+00	8.492443277111181299e-01	7.989924369481575805e-01	1.709905356310682745e+00	7.538170180413344967e-01	1.696485952478878456e+00	1.695428514354330840e+00
1.735728496367211049e+00	8.709005551264195066e-01	1.795943058495790501e+00	1.684548255647055903e+00	1.756861422043145993e+00	1.653728031306558321e+00	1.660923148412095873e+00	1.681046943325462006e+00	1.750000000000000000e+00	1.711617209443296428e+00	8.750000000000000000e-01	1.618279319241602066e+00	8.333333333333333703e-01	1.607362351304317816e+00	1.607362351304317816e+00	9.019419324309079222e-01	1.658949158347080344e+00	1.763196601125010421e+00	6.464466094067262691e-01	2.428238535265146325e+00	2.518275270666842758e+00	2.302786404500042128e+00	1.607362351304317816e+00	1.641553229757372723e+00	0.000000000000000000e+00	7.500000000000000000e-01	1.754125713502191042e+00	7.763932022500210639e-01	8.750000000000000000e-01	1.640649118868307887e+00	1.576393202250021108e+00	1.552786404500042128e+00	8.232233047033631346e-01	1.537347480383142395e+00	1.649902095843285954e+00	2.469669914110089515e+00	1.771197842338785300e+00	1.721161232087397241e+00	1.646446609406726269e+00	8.333333333333333703e-01	1.552786404500042128e+00	1.627322003750035107e+00	1.728732186451056307e+00	1.593819016414965706e+00	1.767620999227555112e+00	1.573223304703363024e+00
